,id,charge,chargingState,chargePercentage,chargeCompletionDate,chargeCompletedAt,chargeLimit,isPluggedIn,chargerVoltage,chargerCurrent,chargerWattage,range,latitude,longitude,createdAt
182,clz8cj4yg05qb1075vhp1pq95,,idle,30,,2024-07-30T11:40:05.160Z,80,False,2,0,0,83,,,2024-07-30T11:40:05.161Z
183,clz8cpofp05r71075jbm7ry5m,,idle,30,,2024-07-30T11:45:08.306Z,80,False,2,0,0,83,,,2024-07-30T11:45:08.307Z
184,clz8cw0e305rv1075lcowybfm,,idle,30,,2024-07-30T11:50:05.871Z,80,False,2,0,0,83,,,2024-07-30T11:50:05.872Z
185,clz8d2gv905sb1075llpdrllx,,idle,30,,2024-07-30T11:55:07.161Z,80,False,2,0,0,83,,,2024-07-30T11:55:07.162Z
186,clz8d8yo805ta1075184gymvh,,idle,30,,2024-07-30T12:00:07.231Z,80,False,2,0,0,83,,,2024-07-30T12:00:07.233Z
187,clz8dff9l05tw10751ewp0k3w,,idle,30,,2024-07-30T12:05:11.614Z,80,False,2,0,0,82,,,2024-07-30T12:05:11.615Z
188,clz8dlr8805uc1075335vdxq3,,idle,30,,2024-07-30T12:10:07.031Z,80,False,2,0,0,82,,,2024-07-30T12:10:07.032Z
189,clz8ds9i105vf1075m78p8kob,,idle,30,,2024-07-30T12:15:06.278Z,80,False,2,0,0,82,,,2024-07-30T12:15:06.280Z
190,clz8dyloy05wa1075d26jpw92,,idle,30,,2024-07-30T12:20:06.404Z,80,False,2,0,0,82,,,2024-07-30T12:20:06.406Z
191,clz8e51rt05wu1075ox0knjyv,,idle,30,,2024-07-30T12:25:07.162Z,80,False,2,0,0,82,,,2024-07-30T12:25:07.164Z
192,clz8ebk6v05xq1075nmaxxl4c,,idle,30,,2024-07-30T12:30:05.876Z,80,False,2,0,0,82,,,2024-07-30T12:30:06.900Z
193,clz8ehvdq05yg10753p566hxw,,idle,30,,2024-07-30T12:35:05.295Z,80,False,2,0,0,82,,,2024-07-30T12:35:05.423Z
194,clz8eobct05z01075lfn3i234,,idle,30,,2024-07-30T12:40:05.893Z,80,False,2,0,0,82,,,2024-07-30T12:40:06.076Z
195,clz8euunf05zy1075wjssi7ez,,idle,30,,2024-07-30T12:45:07.081Z,80,False,2,0,0,81,,,2024-07-30T12:45:07.082Z
196,clz8f1afg060k10758oxnm28m,,idle,30,,2024-07-30T12:50:11.392Z,80,False,2,0,0,82,,,2024-07-30T12:50:11.393Z
197,clz8f7liy061010754082xqkh,,idle,30,,2024-07-30T12:55:05.706Z,80,False,2,0,0,82,,,2024-07-30T12:55:05.708Z
198,clz8fe7s7061u1075c7mp7hf1,,idle,30,,2024-07-30T13:00:14.472Z,80,False,2,0,0,82,,,2024-07-30T13:00:14.473Z
199,clz8fkg9k062i1075hqm419aw,,idle,30,,2024-07-30T13:05:05.470Z,80,False,2,0,0,81,,,2024-07-30T13:05:05.471Z
200,clz8fqwvl062y1075kpx07qe9,,idle,30,,2024-07-30T13:10:06.872Z,80,False,2,0,0,81,,,2024-07-30T13:10:06.873Z
201,clz8fxfib063u1075e7hbdn33,,idle,30,,2024-07-30T13:15:08.831Z,80,False,2,0,0,81,,,2024-07-30T13:15:08.833Z
202,clz8g3rqm064e10756mpndyh9,,idle,30,,2024-07-30T13:20:06.727Z,80,False,2,0,0,81,,,2024-07-30T13:20:06.729Z
203,clz8ga6hk064s1075gwiuvz8j,,idle,30,,2024-07-30T13:25:05.809Z,80,False,2,0,0,81,,,2024-07-30T13:25:05.810Z
204,clz8ggpev065o1075a5h62kh5,,idle,30,,2024-07-30T13:30:08.692Z,80,False,2,0,0,81,,,2024-07-30T13:30:08.693Z
205,clz8gn1u9066810754dzdarsv,,idle,30,,2024-07-30T13:35:06.309Z,80,False,2,0,0,81,,,2024-07-30T13:35:06.310Z
206,clz8gtgw8066s1075tgc2506q,,idle,30,,2024-07-30T13:40:05.269Z,80,False,2,0,0,81,,,2024-07-30T13:40:05.270Z
207,clz8h0fzf067s107515z4lvdw,,idle,30,,2024-07-30T13:45:31.156Z,80,False,2,0,0,81,,,2024-07-30T13:45:31.157Z
208,clz8h6c2i068g1075kfss06me,,idle,30,,2024-07-30T13:50:05.937Z,80,False,2,0,0,81,,,2024-07-30T13:50:05.938Z
209,clz8hcqy9068y1075umarrjic,,idle,30,,2024-07-30T13:55:05.168Z,80,False,2,0,0,80,,,2024-07-30T13:55:05.312Z
210,clz8hjb9i069y1075mpbtdjun,,idle,30,,2024-07-30T14:00:09.728Z,80,False,2,0,0,80,,,2024-07-30T14:00:09.748Z
211,clz8hpmar06aq1075keu7pw5m,,idle,30,,2024-07-30T14:05:05.712Z,80,False,2,0,0,80,,,2024-07-30T14:05:05.802Z
212,clz8hw24i06b810759amz3n8t,,idle,30,,2024-07-30T14:10:06.189Z,80,False,2,0,0,80,,,2024-07-30T14:10:06.190Z
213,clz8i2ipp06c21075zdxvkxhd,,idle,30,,2024-07-30T14:15:07.536Z,80,False,2,0,0,80,,,2024-07-30T14:15:07.538Z
214,clz8i8x1006d31075v84m8kos,,idle,30,,2024-07-30T14:20:06.168Z,80,False,2,0,0,80,,,2024-07-30T14:20:06.170Z
215,clz8ifdop06dj1075kvh3la8g,,idle,30,,2024-07-30T14:25:07.649Z,80,False,2,0,0,80,,,2024-07-30T14:25:07.651Z
216,clz8ilwsj06ef10754bcphkun,,idle,30,,2024-07-30T14:30:06.786Z,80,False,2,0,0,80,,,2024-07-30T14:30:06.787Z
217,clz8isg8606f51075aa3j2s36,,idle,30,,2024-07-30T14:35:17.429Z,80,False,2,0,0,80,,,2024-07-30T14:35:17.431Z
218,clz8iyn6y06fn1075d7bue23w,,idle,30,,2024-07-30T14:40:06.378Z,80,False,2,0,0,80,,,2024-07-30T14:40:06.405Z
219,clz8j56tj06gn10757z37jhbg,,idle,29,,2024-07-30T14:45:07.278Z,80,False,2,0,0,80,,,2024-07-30T14:45:07.280Z
220,clz8jbhhs06lr1075re1vp7tk,,idle,29,,2024-07-30T14:50:05.528Z,80,False,2,0,0,80,,,2024-07-30T14:50:05.531Z
221,clz8ji0cf06mb1075c80uaj8e,,idle,29,,2024-07-30T14:55:09.909Z,80,False,2,0,0,80,,,2024-07-30T14:55:09.911Z
222,clz8joh4l06nb10752zgxoeux,,idle,29,,2024-07-30T15:00:07.093Z,80,False,2,0,0,80,,,2024-07-30T15:00:07.150Z
223,clz8jus2v06o31075rtum6jzc,,idle,29,,2024-07-30T15:05:05.605Z,80,False,2,0,0,79,,,2024-07-30T15:05:05.607Z
224,clz8k18h806ol10753ou0ru0w,,idle,29,,2024-07-30T15:10:06.579Z,80,False,2,0,0,79,,,2024-07-30T15:10:06.581Z
225,clz8k7ry706ph10751nf3d5n4,,idle,29,,2024-07-30T15:15:12.082Z,80,False,2,0,0,79,,,2024-07-30T15:15:12.083Z
226,clz8ke2om06q71075z5sv47h0,,idle,29,,2024-07-30T15:20:05.482Z,80,False,2,0,0,79,,,2024-07-30T15:20:05.483Z
227,clz8kkjbu06qn10754lpnujzs,,idle,29,,2024-07-30T15:25:07.405Z,80,False,2,0,0,79,,,2024-07-30T15:25:07.407Z
228,clz8kr2aq06rm1075rxx4upwp,,idle,29,,2024-07-30T15:30:06.761Z,80,False,2,0,0,79,,,2024-07-30T15:30:06.762Z
229,clz8ky5nn06sa10750071noeo,,idle,29,,2024-07-30T15:35:42.927Z,80,False,2,0,0,79,,,2024-07-30T15:35:42.930Z
230,clz8labid000nluaj84izoydl,,idle,29,,2024-07-30T15:45:08.789Z,80,False,2,0,0,79,,,2024-07-30T15:45:08.791Z
231,clz8lgnck001dluajo4tkui7x,,idle,29,,2024-07-30T15:50:05.679Z,80,False,2,0,0,79,,,2024-07-30T15:50:05.682Z
232,clz8ln4la001vluajtouaaxu5,,idle,29,,2024-07-30T15:55:07.943Z,80,False,2,0,0,79,,,2024-07-30T15:55:07.944Z
233,clz8ltmxn002tluajobt6pb99,,idle,29,,2024-07-30T16:00:08.269Z,80,False,2,0,0,79,,,2024-07-30T16:00:08.277Z
234,clz8lzy57003mluajlarc1dse,,idle,29,,2024-07-30T16:05:06.018Z,80,False,2,0,0,79,,,2024-07-30T16:05:06.123Z
235,clz8m6dwv0044luajb69soe35,,idle,29,,2024-07-30T16:10:05.461Z,80,False,2,0,0,79,,,2024-07-30T16:10:06.445Z
236,clz8mcx1b0052luajgymtgdgs,,idle,29,,2024-07-30T16:15:07.015Z,80,False,2,0,0,79,,,2024-07-30T16:15:07.016Z
237,clz8mj9oe005qluajvlkbv56a,,idle,29,,2024-07-30T16:20:07.553Z,80,False,2,0,0,78,,,2024-07-30T16:20:07.554Z
238,clz8mptfc0066luaju0utppsc,,idle,29,,2024-07-30T16:25:13.043Z,80,False,2,0,0,78,,,2024-07-30T16:25:13.044Z
239,clz8mw6ry0076luajiamwrh12,,idle,29,,2024-07-30T16:30:07.022Z,80,False,2,0,0,78,,,2024-07-30T16:30:07.023Z
240,clz8n2kdw007sluaj6i7igf0f,,charging,29,,2024-07-30T20:45:05.596Z,80,True,236,40,9440,79,,,2024-07-30T16:35:05.598Z
241,clz8n8z45008aluajs0zuwaee,,charging,30,,2024-07-30T20:25:06.894Z,80,True,237,40,9480,82,,,2024-07-30T16:40:06.895Z
242,clz8nfi3o0099luaj7sncglrv,,charging,31,,2024-07-30T20:25:10.308Z,80,True,237,40,9480,85,,,2024-07-30T16:45:10.309Z
243,clz8nltfu00a8luajbwc1ddvi,,charging,32,,2024-07-30T20:25:06.086Z,80,True,237,40,9480,88,,,2024-07-30T16:50:06.087Z
244,clz8ns9c600aqluajyxkrud2e,,charging,33,,2024-07-30T20:25:06.561Z,80,True,235,40,9400,91,,,2024-07-30T16:55:06.562Z
245,clz8nys4p00bmluajkmudu1sz,,charging,34,,2024-07-30T20:25:09.381Z,80,True,238,40,9520,94,,,2024-07-30T17:00:09.383Z
246,clz8o58qm00caluajmx3o80l1,,charging,36,,2024-07-30T20:25:12.347Z,80,True,239,40,9560,98,,,2024-07-30T17:05:12.348Z
247,clz8objmq00cvluajqe2sv10d,,charging,37,,2024-07-30T20:25:06.409Z,80,True,237,41,9717,100,,,2024-07-30T17:10:06.410Z
248,clz8oi4f500dvluajjd76kjb5,,charging,38,,2024-07-30T20:25:13.288Z,80,True,237,40,9480,103,,,2024-07-30T17:15:13.289Z
249,clz8ooebm0007ill88vm4tk8j,,charging,39,,2024-07-30T20:25:06.086Z,80,True,238,40,9520,106,,,2024-07-30T17:20:06.087Z
250,clz8outji000pill8xtd2wj40,,charging,40,,2024-07-30T20:25:05.612Z,80,True,236,40,9440,109,,,2024-07-30T17:25:05.613Z
251,clz8p1d7t001nill8l8lrn82q,,charging,41,,2024-07-30T20:25:08.694Z,80,True,236,40,9440,112,,,2024-07-30T17:30:08.695Z
252,clz8p8io9002dill8aj1ldr28,,charging,42,,2024-07-30T20:25:44.442Z,80,True,238,40,9520,116,,,2024-07-30T17:35:44.818Z
253,clz8pe4lf002vill8ss37xjdz,,charging,43,,2024-07-30T20:25:06.510Z,80,True,238,40,9520,118,,,2024-07-30T17:40:06.512Z
254,clz8pknp7003till84uhh797g,,charging,44,,2024-07-30T20:25:06.999Z,80,True,236,40,9440,122,,,2024-07-30T17:45:07.000Z
255,clz8pr3pe004jill83tfm2ong,,charging,45,,2024-07-30T20:25:11.836Z,80,True,237,40,9480,125,,,2024-07-30T17:50:11.837Z
256,clz8pxfig0051ill8xcqdjra1,,charging,46,,2024-07-30T20:25:06.586Z,80,True,236,40,9440,127,,,2024-07-30T17:55:06.588Z
257,clz8q402s005zill8x9jczhwb,,charging,48,,2024-07-30T20:25:07.491Z,80,True,238,40,9520,131,,,2024-07-30T18:00:07.492Z
258,clz8qarjz006pill8daa88ic2,,charging,49,,2024-07-30T20:25:29.313Z,80,True,237,40,9480,134,,,2024-07-30T18:05:29.314Z
259,clz8qh7000077ill8ofbhc61l,,charging,50,,2024-07-30T20:25:29.209Z,80,True,235,40,9400,137,,,2024-07-30T18:10:29.211Z
260,clz8qn8bd0087ill8r1ixghvk,,charging,51,,2024-07-30T20:25:07.068Z,80,True,238,40,9520,140,,,2024-07-30T18:15:07.077Z
261,clz8qtjzc008zill8eyc08y4r,,charging,52,,2024-07-30T20:25:05.795Z,80,True,238,40,9520,143,,,2024-07-30T18:20:05.895Z
262,clz8r00b6009jill8llplbval,,charging,53,,2024-07-30T20:25:06.966Z,80,True,238,40,9520,146,,,2024-07-30T18:25:06.967Z
263,clz8r6jti00ajill82mdfc088,,charging,54,,2024-07-30T20:25:11.911Z,80,True,238,40,9520,149,,,2024-07-30T18:30:12.224Z
264,clz8rcv0100bbill8l7dy4vxy,,charging,55,,2024-07-30T20:25:06.619Z,80,True,237,41,9717,152,,,2024-07-30T18:35:06.621Z
265,clz8rje0d00bvill84r85qvcm,,charging,56,,2024-07-30T20:25:10.565Z,80,True,237,40,9480,155,,,2024-07-30T18:40:11.268Z
266,clz8rptnp00cvill8lg8yddht,,discharging,57,,2024-07-30T18:45:07.184Z,80,False,2,0,0,157,48.692822,-122.926565,2024-07-30T18:45:07.185Z
267,clz8rw4tm00dnill8z3yh0p07,,charging,57,,2024-07-30T18:50:05.602Z,80,False,2,0,0,157,48.692822,-122.926565,2024-07-30T18:50:05.845Z
268,clz8s2l2400e7ill8j0mskj5n,,idle,57,,2024-07-30T18:55:06.691Z,80,False,2,0,0,157,,,2024-07-30T18:55:06.814Z
269,clz8s98rs00f7ill8vhkqwwqq,,discharging,57,,2024-07-30T19:00:17.390Z,80,False,2,0,0,157,48.692822,-122.926565,2024-07-30T19:00:17.392Z
270,clz8sg0fb00g0ill8ubjt83ys,,discharging,56,,2024-07-30T19:05:33.276Z,80,False,2,0,0,156,,,2024-07-30T19:05:33.279Z
271,clz8slutf00gjill811gqd720,,idle,56,,2024-07-30T19:10:05.529Z,80,False,2,0,0,156,,,2024-07-30T19:10:05.736Z
272,clz8ssgt800ljill8gx5vfk9q,,idle,56,,2024-07-30T19:15:14.276Z,80,False,2,0,0,155,,,2024-07-30T19:15:14.357Z
273,clz8syqhn00mbill8bucasxl7,,idle,56,,2024-07-30T19:20:06.715Z,80,False,2,0,0,155,,,2024-07-30T19:20:06.717Z
274,clz8t570o00qfill840bhz0k5,,idle,56,,2024-07-30T19:25:07.493Z,80,False,2,0,0,155,,,2024-07-30T19:25:08.218Z
275,clz8tbous00rfill8fl2g9s29,,idle,56,,2024-07-30T19:30:09.167Z,80,False,2,0,0,155,,,2024-07-30T19:30:09.168Z
276,clz8ti11700s7ill8xu5g9im0,,idle,56,,2024-07-30T19:35:06.956Z,80,False,2,0,0,155,,,2024-07-30T19:35:06.959Z
277,clz8tp9hk00srill8hppuw0h9,,idle,56,,2024-07-30T19:40:44.518Z,80,False,2,0,0,155,,,2024-07-30T19:40:44.521Z
278,clz8tuysm00tpill8ppa8ucvx,,idle,56,,2024-07-30T19:45:07.248Z,80,False,2,0,0,155,,,2024-07-30T19:45:07.250Z
279,clz8u1da400uhill8rujjkltn,,idle,56,,2024-07-30T19:50:05.992Z,80,False,2,0,0,155,,,2024-07-30T19:50:06.081Z
280,clz8u7rpe00v1ill8y809fh5y,,idle,56,,2024-07-30T19:55:07.589Z,80,False,2,0,0,155,,,2024-07-30T19:55:07.925Z
281,clz8ueac000vzill8rqihupmi,,idle,56,,2024-07-30T20:00:07.583Z,80,False,2,0,0,155,,,2024-07-30T20:00:08.707Z
282,clz8uklv100wpill8lbienpi9,,discharging,56,,2024-07-30T20:05:06.876Z,80,False,2,0,0,154,48.692822,-122.926565,2024-07-30T20:05:06.877Z
283,clz8uxrxl00y3ill883utvslr,,charging,54,,2024-07-30T22:10:21.300Z,80,True,238,40,9520,149,,,2024-07-30T20:15:21.301Z
284,clz8v3vxo00yrill8ybdwj3ii,,charging,55,,2024-07-30T22:15:06.421Z,80,True,238,40,9520,151,,,2024-07-30T20:20:06.422Z
285,clz8vad9l00zbill87px3sncj,,charging,56,,2024-07-30T22:15:07.342Z,80,True,239,40,9560,155,,,2024-07-30T20:25:08.864Z
286,clz8vgulu0109ill8aeaegrg1,,charging,57,,2024-07-30T22:15:07.150Z,80,True,237,40,9480,158,,,2024-07-30T20:30:07.159Z
287,clz8vn69t010zill822xcm1wv,,charging,58,,2024-07-30T22:15:05.593Z,80,True,238,40,9520,161,,,2024-07-30T20:35:05.679Z
288,clz8vtmgl011hill8w7mh3oci,,charging,59,,2024-07-30T22:15:07.171Z,80,True,237,40,9480,164,,,2024-07-30T20:40:07.180Z
289,clz8w0wdz012jill82jka2wov,,charging,60,,2024-07-30T22:15:45.592Z,80,True,238,40,9520,167,,,2024-07-30T20:45:46.654Z
290,clz8w6gpp0133ill87xrl732o,,charging,61,,2024-07-30T22:15:06.272Z,80,True,238,40,9520,170,,,2024-07-30T20:50:06.273Z
291,clz8wcx18013lill8wnff0myb,,charging,63,,2024-07-30T22:15:07.128Z,80,True,237,40,9480,173,,,2024-07-30T20:55:07.304Z
292,clz8wje76014hill89dyjc8l3,,charging,64,,2024-07-30T22:15:07.958Z,80,True,237,40,9480,176,,,2024-07-30T21:00:08.147Z
293,clz8wps6e0157ill8psst0z51,,charging,65,,2024-07-30T22:15:07.348Z,80,True,237,40,9480,179,,,2024-07-30T21:05:07.561Z
294,clz8ww6i4015nill83nv3yrzx,,charging,66,,2024-07-30T22:15:06.051Z,80,True,237,40,9480,182,,,2024-07-30T21:10:06.112Z
295,clz8x2p6t016jill8ymh4pe15,,charging,67,,2024-07-30T22:15:07.584Z,80,True,238,40,9520,185,,,2024-07-30T21:15:07.822Z
296,clz8x93i90177ill88s4myyky,,charging,68,,2024-07-30T22:15:08.525Z,80,True,238,40,9520,188,,,2024-07-30T21:20:08.742Z
297,clz8xfhwi000jm6knqa60vz6t,,charging,69,,2024-07-30T22:15:07.114Z,80,True,237,40,9480,191,,,2024-07-30T21:25:07.308Z
298,clz8xm0cc001hm6kn5vvxz7oy,,charging,70,,2024-07-30T22:15:08.073Z,80,True,239,40,9560,194,,,2024-07-30T21:30:08.074Z
299,clz8xsbzh0027m6knp5116kpp,,charging,71,,2024-07-30T22:15:06.202Z,80,True,239,41,9799,197,,,2024-07-30T21:35:06.203Z
300,clz8xyvx4002nm6knc3ser94k,,charging,72,,2024-07-30T22:15:11.552Z,80,True,239,40,9560,201,,,2024-07-30T21:40:11.984Z
301,clz8y5xop003nm6kn1ag8js3w,,charging,73,,2024-07-30T22:15:40.484Z,80,True,237,40,9480,204,,,2024-07-30T21:45:40.848Z
302,clz8ybohr0043m6knbd4v8nqt,,charging,74,,2024-07-30T22:15:08.879Z,80,True,237,40,9480,207,,,2024-07-30T21:50:08.881Z
303,clz8yolno0057m6kn658auj2g,,charging,77,,2024-07-30T22:15:07.936Z,80,True,237,40,9480,213,,,2024-07-30T22:00:08.694Z
304,clz8yuyez005tm6knc5emz2vz,,charging,78,,2024-07-30T22:15:07.617Z,80,True,237,40,9480,216,,,2024-07-30T22:05:08.211Z
305,clz8z1ypi0069m6kn9orjm50l,,charging,79,,2024-07-30T22:15:35.144Z,80,True,238,40,9520,219,,,2024-07-30T22:10:35.145Z
306,clz8z7sr20077m6kn5szbxa27,,idle,80,,2024-07-30T22:15:07.112Z,80,True,2,0,0,221,,,2024-07-30T22:15:07.114Z
307,clz8ze7nl007xm6knyn91k16u,,idle,80,,2024-07-30T22:20:05.342Z,80,True,2,0,0,221,,,2024-07-30T22:20:05.518Z
308,clz8zknkv008fm6knwh4yez9p,,idle,80,,2024-07-30T22:25:07.222Z,80,True,2,0,0,221,,,2024-07-30T22:25:07.223Z
309,clz8zr67b009bm6knefu2cxdb,,idle,80,,2024-07-30T22:30:06.365Z,80,True,2,0,0,221,,,2024-07-30T22:30:06.367Z
310,clz8zxil9009zm6knwfbpz3m9,,idle,80,,2024-07-30T22:35:07.282Z,80,True,2,0,0,221,,,2024-07-30T22:35:07.284Z
311,clz904l7q00afm6knny87uiw6,,idle,80,,2024-07-30T22:40:36.159Z,80,True,2,0,0,221,,,2024-07-30T22:40:37.252Z
312,clz90afra00bbm6knkpg2q58p,,idle,80,,2024-07-30T22:45:06.778Z,80,True,2,0,0,222,,,2024-07-30T22:45:06.792Z
313,clz90hyfo00bzm6kncdw5q17i,,idle,80,,2024-07-30T22:51:00.640Z,80,True,2,0,0,222,,,2024-07-30T22:51:00.972Z
314,clz90n84500cbm6knyengcb27,,idle,80,,2024-07-30T22:55:06.724Z,80,True,2,0,0,222,,,2024-07-30T22:55:06.725Z
315,clz90tr1j00d5m6kn29ieomup,,idle,80,,2024-07-30T23:00:08.560Z,80,True,2,0,0,222,,,2024-07-30T23:00:08.562Z
316,clz9102wl00dvm6knmad37aw7,,idle,80,,2024-07-30T23:05:06.164Z,80,True,2,0,0,222,,,2024-07-30T23:05:06.534Z
317,clz916hth00efm6knhg43xumx,,idle,80,,2024-07-30T23:10:05.318Z,80,True,2,0,0,222,,,2024-07-30T23:10:05.789Z
318,clz91d1cq00fdm6kn51hgl1yn,,idle,80,,2024-07-30T23:15:07.052Z,80,True,2,0,0,222,,,2024-07-30T23:15:07.889Z
319,clz91jdqo00g3m6knbi3t4zgr,,idle,80,,2024-07-30T23:20:06.865Z,80,True,2,0,0,222,,,2024-07-30T23:20:07.042Z
320,clz91pu8300gjm6kng0c0q79d,,idle,80,,2024-07-30T23:25:08.335Z,80,True,2,0,0,222,,,2024-07-30T23:25:08.338Z
321,clz91wbng00hfm6kn6lnfn5i0,,idle,80,,2024-07-30T23:30:10.702Z,80,True,2,0,0,222,,,2024-07-30T23:30:10.910Z
322,clz922neg00hxm6knf6dsikva,,idle,80,,2024-07-30T23:35:05.995Z,80,True,2,0,0,222,,,2024-07-30T23:35:05.997Z
323,clz9293hi00i9m6knciofomcr,,idle,80,,2024-07-30T23:40:06.534Z,80,True,2,0,0,222,,,2024-07-30T23:40:06.787Z
324,clz92fmqj00j5m6kncu78nxpq,,idle,80,,2024-07-30T23:50:07.130Z,80,True,247,1,247,222,,,2024-07-30T23:45:08.221Z
325,clz92lypc00jtm6kn487woj61,,discharging,80,,2024-07-30T23:50:05.775Z,80,False,2,0,0,221,,,2024-07-30T23:50:07.118Z
326,clz92yx6900l3m6kn5d0des01,,discharging,80,,2024-07-31T00:00:10.420Z,80,False,2,0,0,221,48.692822,-122.926565,2024-07-31T00:00:10.539Z
327,clz9359hw00lpm6knpi7k10kb,,idle,80,,2024-07-31T00:05:07.552Z,80,False,2,0,0,221,,,2024-07-31T00:05:07.567Z
328,clz93bp8c00m7m6knszoa7ir5,,idle,80,,2024-07-31T00:10:07.875Z,80,False,2,0,0,221,,,2024-07-31T00:10:07.891Z
329,clz93i6uo00n3m6knh3wbsk9h,,idle,80,,2024-07-31T00:15:08.784Z,80,False,2,0,0,221,,,2024-07-31T00:15:08.799Z
330,clz93opbb00nrm6kn5l7aqhuy,,idle,80,,2024-07-31T00:20:14.599Z,80,False,2,0,0,221,,,2024-07-31T00:20:14.600Z
331,clz93uyph00o5m6knh6r2fxst,,idle,80,,2024-07-31T00:25:06.659Z,80,False,2,0,0,221,,,2024-07-31T00:25:06.660Z
332,clz941hgy00p1m6knxczcvt74,,idle,80,,2024-07-31T00:30:07.002Z,80,False,2,0,0,221,,,2024-07-31T00:30:07.003Z
333,clz947wyh00pnm6knag2ki40m,,idle,80,,2024-07-31T00:35:09.983Z,80,False,2,0,0,221,,,2024-07-31T00:35:09.984Z
334,clz94ea9l00q1m6kn0z0x7k6j,,idle,80,,2024-07-31T00:40:08.092Z,80,False,2,0,0,221,,,2024-07-31T00:40:08.093Z
335,clz94krqm00qvm6knts1k22vq,,idle,80,,2024-07-31T00:45:07.747Z,80,False,2,0,0,221,,,2024-07-31T00:45:07.748Z
336,clz94rll800rhm6knv2t6eitd,,idle,80,,2024-07-31T00:50:29.285Z,80,False,2,0,0,221,,,2024-07-31T00:50:29.297Z
337,clz94xkbw00rvm6knh4wnnv07,,idle,80,,2024-07-31T00:55:07.530Z,80,False,2,0,0,221,,,2024-07-31T00:55:07.531Z
338,clz9542n800spm6kn2mzp2ylf,,idle,80,,2024-07-31T01:00:08.360Z,80,False,2,0,0,220,,,2024-07-31T01:00:08.361Z
339,clz95afbg00tbm6knzfvbzr40,,idle,80,,2024-07-31T01:05:07.644Z,80,False,2,0,0,220,,,2024-07-31T01:05:07.646Z
340,clz95gykg00tpm6kne6wx9mpo,,idle,80,,2024-07-31T01:10:12.516Z,80,False,2,0,0,220,,,2024-07-31T01:10:12.517Z
341,clz95nddj00ujm6knsfy67y8u,,idle,80,,2024-07-31T01:15:07.931Z,80,False,2,0,0,220,,,2024-07-31T01:15:07.932Z
342,clz95tpff00v5m6knnsydgyfy,,idle,80,,2024-07-31T01:20:06.185Z,80,False,2,0,0,220,,,2024-07-31T01:20:06.186Z
343,clz9604gp00vjm6kn5um04a8o,,idle,80,,2024-07-31T01:25:06.521Z,80,False,2,0,0,220,,,2024-07-31T01:25:06.522Z
344,clz966ng200wdm6knu2382gj4,,discharging,80,,2024-07-31T01:30:07.707Z,80,False,2,0,0,220,48.692822,-122.926565,2024-07-31T01:30:07.708Z
345,clz96cyvc00wzm6knz1w49er2,,discharging,79,,2024-07-31T01:35:05.872Z,80,False,2,0,0,219,,,2024-07-31T01:35:05.873Z
346,clz96je6p00xfm6knoyct004f,,discharging,79,,2024-07-31T01:40:05.672Z,80,False,2,0,0,219,,,2024-07-31T01:40:05.673Z
347,clz96pz6g00ybm6knhdedv35y,,discharging,78,,2024-07-31T01:45:09.734Z,80,False,2,0,0,217,48.692822,-122.926565,2024-07-31T01:45:09.735Z
348,clz96w9ch00yzm6knxlissrnq,,discharging,77,,2024-07-31T01:50:05.496Z,80,False,2,0,0,212,,,2024-07-31T01:50:05.497Z
349,clz972txl000rwyy5re8wx9h1,,idle,77,,2024-07-31T01:55:12.393Z,80,False,2,0,0,212,,,2024-07-31T01:55:12.394Z
350,clz979rbp001nwyy52f5gq293,,idle,77,,2024-07-31T02:00:08.024Z,80,False,2,0,0,212,,,2024-07-31T02:00:08.025Z
351,clz97fnb6002bwyy51k1cfwum,,idle,77,,2024-07-31T02:05:08.044Z,80,False,2,0,0,212,,,2024-07-31T02:05:08.045Z
352,clz97lzrc002nwyy52y1d4og1,,idle,77,,2024-07-31T02:10:06.562Z,80,False,2,0,0,212,,,2024-07-31T02:10:06.562Z
353,clz97sjz1003lwyy5pbw65ej3,,idle,77,,2024-07-31T02:15:07.772Z,80,False,2,0,0,212,,,2024-07-31T02:15:07.773Z
354,clz97yunk004bwyy5fmlsfh9t,,idle,77,,2024-07-31T02:20:05.676Z,80,False,2,0,0,212,,,2024-07-31T02:20:05.678Z
355,clz9859yu004rwyy5bzgyel81,,idle,77,,2024-07-31T02:25:06.244Z,80,False,2,0,0,211,,,2024-07-31T02:25:06.245Z
356,clz98bsxx005nwyy5dv39xlhx,,idle,77,,2024-07-31T02:30:07.618Z,80,False,2,0,0,211,,,2024-07-31T02:30:07.619Z
357,clz98i58w0069wyy572i4ydbd,,idle,77,,2024-07-31T02:35:06.589Z,80,False,2,0,0,211,,,2024-07-31T02:35:06.590Z
358,clz98omvm006nwyy5raz0ypsb,,idle,77,,2024-07-31T02:40:06.311Z,80,False,2,0,0,211,,,2024-07-31T02:40:06.312Z
359,clz98v2xc007fwyy5fz1vjpxl,,idle,76,,2024-07-31T02:45:06.590Z,80,False,2,0,0,211,,,2024-07-31T02:45:06.591Z
360,clz991fib0083wyy53j4mcvss,,idle,76,,2024-07-31T02:50:06.436Z,80,False,2,0,0,211,,,2024-07-31T02:50:06.437Z
361,clz997ym5008hwyy5xnicjdrl,,idle,76,,2024-07-31T02:55:05.962Z,80,False,2,0,0,211,,,2024-07-31T02:55:05.963Z
